date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:40:38	1358/1358	---M--	200	added ('OK')	image/png	etag:%2254e-4f2a11b022b60%22	https://www.parcelflow.co.uk/images/prettyPhoto/default/sprite_next.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/default/sprite_next.png	(from https://www.parcelflow.co.uk/style.css)
10:40:38	1376/1376	---M--	200	added ('OK')	image/png	etag:%22560-4f2a11b02e6e1%22	https://www.parcelflow.co.uk/images/prettyPhoto/default/sprite_prev.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/default/sprite_prev.png	(from https://www.parcelflow.co.uk/style.css)
10:40:38	1537/1537	---M--	200	added ('OK')	image/png	etag:%22601-4f2a11af4cd67%22	https://www.parcelflow.co.uk/images/prettyPhoto/default/default_thumb.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/default/default_thumb.png	(from https://www.parcelflow.co.uk/style.css)
10:40:39	6331/6331	---M--	200	added ('OK')	image/gif	etag:%2218bb-4f2a11af9de50%22	https://www.parcelflow.co.uk/images/prettyPhoto/default/loader.gif	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/default/loader.gif	(from https://www.parcelflow.co.uk/style.css)
10:40:39	4099/4099	---M--	200	added ('OK')	image/png	etag:%221003-4f2a11b4e290d%22	https://www.parcelflow.co.uk/images/prettyPhoto/light_rounded/sprite.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/light_rounded/sprite.png	(from https://www.parcelflow.co.uk/style.css)
10:40:39	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-4f2a11b40bb74%22	https://www.parcelflow.co.uk/images/prettyPhoto/light_rounded/btnNext.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/light_rounded/btnNext.png	(from https://www.parcelflow.co.uk/style.css)
10:40:40	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-4f2a11b418695%22	https://www.parcelflow.co.uk/images/prettyPhoto/light_rounded/btnPrevious.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/light_rounded/btnPrevious.png	(from https://www.parcelflow.co.uk/style.css)
10:40:40	4076/4076	---M--	200	added ('OK')	image/png	etag:%22fec-4f2a11ad4644b%22	https://www.parcelflow.co.uk/images/prettyPhoto/dark_rounded/sprite.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/dark_rounded/sprite.png	(from https://www.parcelflow.co.uk/style.css)
10:40:40	130/130	---M--	200	added ('OK')	image/png	etag:%2282-4f2a11ac9e4b7%22	https://www.parcelflow.co.uk/images/prettyPhoto/dark_rounded/contentPattern.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/dark_rounded/contentPattern.png	(from https://www.parcelflow.co.uk/style.css)
10:40:41	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-4f2a11a955736%22	https://www.parcelflow.co.uk/images/prettyPhoto/dark_rounded/btnNext.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/dark_rounded/btnNext.png	(from https://www.parcelflow.co.uk/style.css)
10:40:41	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-4f2a11aaff3e7%22	https://www.parcelflow.co.uk/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/dark_rounded/btnPrevious.png	(from https://www.parcelflow.co.uk/style.css)
10:40:41	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-4f2a11ad0bac4%22	https://www.parcelflow.co.uk/images/prettyPhoto/dark_rounded/loader.gif	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/dark_rounded/loader.gif	(from https://www.parcelflow.co.uk/style.css)
10:40:42	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-4f2a11aebc4d6%22	https://www.parcelflow.co.uk/images/prettyPhoto/dark_square/loader.gif	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/dark_square/loader.gif	(from https://www.parcelflow.co.uk/style.css)
10:40:42	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-4f2a11ae982b2%22	https://www.parcelflow.co.uk/images/prettyPhoto/dark_square/sprite.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/dark_square/sprite.png	(from https://www.parcelflow.co.uk/style.css)
10:40:42	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-4f2a11ae29d05%22	https://www.parcelflow.co.uk/images/prettyPhoto/dark_square/btnNext.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/dark_square/btnNext.png	(from https://www.parcelflow.co.uk/style.css)
10:40:43	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-4f2a11ae1d1e4%22	https://www.parcelflow.co.uk/images/prettyPhoto/dark_square/btnPrevious.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/dark_square/btnPrevious.png	(from https://www.parcelflow.co.uk/style.css)
10:40:43	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-4f2a11b5e944b%22	https://www.parcelflow.co.uk/images/prettyPhoto/light_square/sprite.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/light_square/sprite.png	(from https://www.parcelflow.co.uk/style.css)
10:40:43	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-4f2a11b559b5a%22	https://www.parcelflow.co.uk/images/prettyPhoto/light_square/btnNext.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/light_square/btnNext.png	(from https://www.parcelflow.co.uk/style.css)
10:40:44	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-4f2a11b532a56%22	https://www.parcelflow.co.uk/images/prettyPhoto/light_square/btnPrevious.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/light_square/btnPrevious.png	(from https://www.parcelflow.co.uk/style.css)
10:40:44	4227/4227	---M--	200	added ('OK')	image/png	etag:%221083-4f2a11b358fff%22	https://www.parcelflow.co.uk/images/prettyPhoto/facebook/sprite.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/facebook/sprite.png	(from https://www.parcelflow.co.uk/style.css)
10:40:44	142/142	---M--	200	added ('OK')	image/png	etag:%228e-4f2a11b27e3e6%22	https://www.parcelflow.co.uk/images/prettyPhoto/facebook/contentPatternTop.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/facebook/contentPatternTop.png	(from https://www.parcelflow.co.uk/style.css)
10:40:45	137/137	---M--	200	added ('OK')	image/png	etag:%2289-4f2a11b1a958d%22	https://www.parcelflow.co.uk/images/prettyPhoto/facebook/contentPatternLeft.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://www.parcelflow.co.uk/style.css)
10:40:45	136/136	---M--	200	added ('OK')	image/png	etag:%2288-4f2a11b282266%22	https://www.parcelflow.co.uk/images/prettyPhoto/facebook/contentPatternRight.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/facebook/contentPatternRight.png	(from https://www.parcelflow.co.uk/style.css)
10:40:45	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-4f2a11b2e6bd2%22	https://www.parcelflow.co.uk/images/prettyPhoto/facebook/loader.gif	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/facebook/loader.gif	(from https://www.parcelflow.co.uk/style.css)
10:40:46	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-4f2a11b17b728%22	https://www.parcelflow.co.uk/images/prettyPhoto/facebook/btnNext.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/facebook/btnNext.png	(from https://www.parcelflow.co.uk/style.css)
10:40:46	828/828	---M--	200	added ('OK')	image/png	etag:%2233c-4f2a11b153683%22	https://www.parcelflow.co.uk/images/prettyPhoto/facebook/btnPrevious.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/facebook/btnPrevious.png	(from https://www.parcelflow.co.uk/style.css)
10:40:46	142/142	---M--	200	added ('OK')	image/png	etag:%228e-4f2a11b1ad40d%22	https://www.parcelflow.co.uk/images/prettyPhoto/facebook/contentPatternBottom.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://www.parcelflow.co.uk/style.css)
10:40:47	227/227	---M--	200	added ('OK')	image/gif	etag:%22e3-4f2a11b2e9ab2%22	https://www.parcelflow.co.uk/images/prettyPhoto/facebook/default_thumbnail.gif	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://www.parcelflow.co.uk/style.css)
10:40:47	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-4f2a11b47a121%22	https://www.parcelflow.co.uk/images/prettyPhoto/light_rounded/loader.gif	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/prettyPhoto/light_rounded/loader.gif	(from https://www.parcelflow.co.uk/style.css)
10:40:47	3702/3702	---M--	200	added ('OK')	image/png	etag:%22e76-4fffa951fa817%22	https://www.parcelflow.co.uk/images/rewards_button.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/rewards_button.png	(from https://www.parcelflow.co.uk/style2.css)
10:40:48	9457/9457	---M--	200	added ('OK')	image/png	etag:%2224f1-4fffa95181686%22	https://www.parcelflow.co.uk/images/reward.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/reward.png	(from https://www.parcelflow.co.uk/style2.css)
10:40:48	118/118	---M--	200	added ('OK')	image/gif	etag:%2276-4f2a10d3eb17b%22	https://www.parcelflow.co.uk/images/tab_bg.gif	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/tab_bg.gif	(from https://www.parcelflow.co.uk/SpryAssets/SpryTabbedPanels2.css)
10:40:48	204/204	---M--	200	added ('OK')	image/gif	etag:%22cc-4f2a10d3e829a%22	https://www.parcelflow.co.uk/images/tab_slctd.gif	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/tab_slctd.gif	(from https://www.parcelflow.co.uk/SpryAssets/SpryTabbedPanels2.css)
10:40:49	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Dec%202020%2004:40:20%20GMT	https://www.parcelflow.co.uk/images/slider.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/slider.png	(from https://www.parcelflow.co.uk/style-slider.css)
10:40:50	365379/365379	---M--	200	added ('OK')	image/png	etag:%2259343-5300bd0b3cee0%22	https://www.parcelflow.co.uk/images/slide1.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/slide1.png	(from https://www.parcelflow.co.uk/style-slider.css)
10:40:51	1737/1737	---M--	200	added ('OK')	image/gif	etag:%226c9-4f2a10253a19c%22	https://www.parcelflow.co.uk/images/loading.gif	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/loading.gif	(from https://www.parcelflow.co.uk/style-slider.css)
10:40:51	1364/1364	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2031%20Dec%202020%2004:40:22%20GMT	https://www.parcelflow.co.uk/images/bullets.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/bullets.png	(from https://www.parcelflow.co.uk/style-slider.css)
10:40:51	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Dec%202020%2004:40:23%20GMT	https://www.parcelflow.co.uk/images/arrow.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/arrow.png	(from https://www.parcelflow.co.uk/style-slider.css)
10:40:52	3352/3352	---M--	200	added ('OK')	image/png	etag:%22d18-4f2a0fdc17e43%22	https://www.parcelflow.co.uk/images/arrows.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/arrows.png	(from https://www.parcelflow.co.uk/style-slider.css)
10:40:53	171/171	---M--	200	added ('OK')	image/png	etag:%22ab-4f2a0ff259517%22	https://www.parcelflow.co.uk/images/headImg.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/headImg.png	(from https://www.parcelflow.co.uk/style_new.css)
10:40:53	165/165	---M--	200	added ('OK')	image/png	etag:%22a5-4f2a103d86fad%22	https://www.parcelflow.co.uk/images/navBg.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/navBg.png	(from https://www.parcelflow.co.uk/style_new.css)
10:40:53	175344/175344	---M--	200	added ('OK')	image/png	etag:%222acf0-4f2a10dc8e17b%22	https://www.parcelflow.co.uk/images/tbg.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/tbg.png	(from https://www.parcelflow.co.uk/style_new.css)
10:40:54	5847/5847	---M--	200	added ('OK')	image/png	etag:%2216d7-4f2a10d681388%22	https://www.parcelflow.co.uk/images/testimonialBtn.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/testimonialBtn.png	(from https://www.parcelflow.co.uk/style_new.css)
10:40:54	149/149	---M--	200	added ('OK')	image/png	etag:%2295-4f2a0ff0971c3%22	https://www.parcelflow.co.uk/images/fbgt.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/fbgt.png	(from https://www.parcelflow.co.uk/style_new.css)
10:40:54	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5300f0f47ea8e%22	https://www.parcelflow.co.uk/virtual/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/glyphicons-halflings-regular.eot	(from https://www.parcelflow.co.uk/virtual/css/bootstrap.css)
10:40:55	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5300f0f47ea8e%22	https://www.parcelflow.co.uk/virtual/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.parcelflow.co.uk/virtual/css/bootstrap.css)
10:40:55	18028/18028	---M--	200	added ('OK')	text/html	etag:%22466c-5300f0f4e5333%22	https://www.parcelflow.co.uk/virtual/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/glyphicons-halflings-regular.html	(from https://www.parcelflow.co.uk/virtual/css/bootstrap.css)
10:40:55	23424/23424	---M--	200	added ('OK')	application/font-woff	etag:%225b80-5300f0f574c1a%22	https://www.parcelflow.co.uk/virtual/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/glyphicons-halflings-regular.woff	(from https://www.parcelflow.co.uk/virtual/css/bootstrap.css)
10:40:56	45404/45404	---M--	200	added ('OK')	application/font-sfnt	etag:%22b15c-5300f0f5cbabe%22	https://www.parcelflow.co.uk/virtual/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/glyphicons-halflings-regular.ttf	(from https://www.parcelflow.co.uk/virtual/css/bootstrap.css)
10:40:56	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-5300f0f51dd76%22	https://www.parcelflow.co.uk/virtual/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/glyphicons-halflings-regular.svg	(from https://www.parcelflow.co.uk/virtual/css/bootstrap.css)
10:40:57	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-5300f0f48a60f%22	https://www.parcelflow.co.uk/virtual/fonts/fontawesome-webfont.eot?v=4.5.0	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/fontawesome-webfont3295.eot	(from https://www.parcelflow.co.uk/virtual/css/font-awesome.css)
10:40:57	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-5300f0f48a60f%22	https://www.parcelflow.co.uk/virtual/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/fontawesome-webfontd41d.eot	(from https://www.parcelflow.co.uk/virtual/css/font-awesome.css)
10:40:57	66624/66624	---M--	200	added ('OK')	text/html	etag:%2210440-5300f0ede435f%22	https://www.parcelflow.co.uk/virtual/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/fontawesome-webfont3295.html	(from https://www.parcelflow.co.uk/virtual/css/font-awesome.css)
10:40:58	83588/83588	---M--	200	added ('OK')	application/font-woff	etag:%2214684-5300f0f4a7ad0%22	https://www.parcelflow.co.uk/virtual/fonts/fontawesome-webfont.woff?v=4.5.0	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/fontawesome-webfont3295.woff	(from https://www.parcelflow.co.uk/virtual/css/font-awesome.css)
10:40:58	142072/142072	---M--	200	added ('OK')	application/font-sfnt	etag:%2222af8-5300f0f610081%22	https://www.parcelflow.co.uk/virtual/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/fontawesome-webfont3295.ttf	(from https://www.parcelflow.co.uk/virtual/css/font-awesome.css)
10:40:59	619/619	---M--	300	error ('Multiple%20Choices')	text/html	date:Thu,%2031%20Dec%202020%2004:40:30%20GMT	https://www.parcelflow.co.uk/virtual/fonts/HelveticaNeue.eot	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/HelveticaNeue.eot	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:40:59	365616/365616	---M--	200	added ('OK')	image/svg+xml	etag:%2259430-5300f0f55a639%22	https://www.parcelflow.co.uk/virtual/fonts/fontawesome-webfont.svg?v=4.5.0	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/fontawesome-webfont3295.svg	(from https://www.parcelflow.co.uk/virtual/css/font-awesome.css)
10:40:59	623/623	---M--	300	error ('Multiple%20Choices')	text/html	date:Thu,%2031%20Dec%202020%2004:40:30%20GMT	https://www.parcelflow.co.uk/virtual/fonts/HelveticaNeue.eot?	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/HelveticaNeued41d.eot	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:40:59	620/620	---M--	300	error ('Multiple%20Choices')	text/html	date:Thu,%2031%20Dec%202020%2004:40:31%20GMT	https://www.parcelflow.co.uk/virtual/fonts/HelveticaNeue.woff	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/HelveticaNeue.woff	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:00	127848/127848	---M--	200	added ('OK')	application/font-sfnt	etag:%221f368-5300f0f448f2c%22	https://www.parcelflow.co.uk/virtual/fonts/HelveticaNeue.ttf	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/HelveticaNeue.ttf	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:00	631/631	---M--	300	error ('Multiple%20Choices')	text/html	date:Thu,%2031%20Dec%202020%2004:40:31%20GMT	https://www.parcelflow.co.uk/virtual/fonts/HelveticaNeueBold.eot	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/HelveticaNeueBold.eot	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:00	635/635	---M--	300	error ('Multiple%20Choices')	text/html	date:Thu,%2031%20Dec%202020%2004:40:32%20GMT	https://www.parcelflow.co.uk/virtual/fonts/HelveticaNeueBold.eot?	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/HelveticaNeueBoldd41d.eot	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:01	632/632	---M--	300	error ('Multiple%20Choices')	text/html	date:Thu,%2031%20Dec%202020%2004:40:32%20GMT	https://www.parcelflow.co.uk/virtual/fonts/HelveticaNeueBold.woff	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/HelveticaNeueBold.woff	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:01	135312/135312	---M--	200	added ('OK')	application/font-sfnt	etag:%2221090-5300f0ed79c3a%22	https://www.parcelflow.co.uk/virtual/fonts/HelveticaNeueBold.ttf	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/HelveticaNeueBold.ttf	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:01	748/748	---M--	300	error ('Multiple%20Choices')	text/html	date:Thu,%2031%20Dec%202020%2004:40:33%20GMT	https://www.parcelflow.co.uk/virtual/fonts/MYRIADPRO-SEMIBOLD.eot	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MYRIADPRO-SEMIBOLD.eot	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:02	756/756	---M--	300	error ('Multiple%20Choices')	text/html	date:Thu,%2031%20Dec%202020%2004:40:33%20GMT	https://www.parcelflow.co.uk/virtual/fonts/MYRIADPRO-SEMIBOLD.eot?	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MYRIADPRO-SEMIBOLDd41d.eot	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:02	62448/62448	---M--	200	added ('OK')	application/font-woff	etag:%22f3f0-5300f0f4d97b3%22	https://www.parcelflow.co.uk/virtual/fonts/MYRIADPRO-SEMIBOLD.woff	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MYRIADPRO-SEMIBOLD.woff	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:02	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Dec%202020%2004:40:34%20GMT	https://www.parcelflow.co.uk/virtual/fonts/MYRIADPRO-SEMIBOLD.ttf	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MYRIADPRO-SEMIBOLD.ttf	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:03	95616/95616	---M--	200	added ('OK')	application/font-sfnt	etag:%2217580-5300f0f6361e3%22	https://www.parcelflow.co.uk/virtual/fonts/MYRIADPRO-SEMIBOLD.OTF	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MYRIADPRO-SEMIBOLD.OTF	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:03	96860/96860	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2217a5c-5300f0f554878%22	https://www.parcelflow.co.uk/virtual/fonts/MyriadPro-Black.eot	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MyriadPro-Black.eot	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:04	96860/96860	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2217a5c-5300f0f554878%22	https://www.parcelflow.co.uk/virtual/fonts/MyriadPro-Black.eot?	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MyriadPro-Blackd41d.eot	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:04	44344/44344	---M--	200	added ('OK')	application/font-woff	etag:%22ad38-5300f0f46738d%22	https://www.parcelflow.co.uk/virtual/fonts/MyriadPro-Black.woff	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MyriadPro-Black.woff	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:04	96600/96600	---M--	200	added ('OK')	application/font-sfnt	etag:%2217958-5300f0f59ad7c%22	https://www.parcelflow.co.uk/virtual/fonts/MyriadPro-Black.ttf	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MyriadPro-Black.ttf	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:05	98454/98454	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218096-5300f0f4d2a52%22	https://www.parcelflow.co.uk/virtual/fonts/MyriadPro-Light.eot	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MyriadPro-Light.eot	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:05	98454/98454	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218096-5300f0f4d2a52%22	https://www.parcelflow.co.uk/virtual/fonts/MyriadPro-Light.eot?	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MyriadPro-Lightd41d.eot	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:05	44192/44192	---M--	200	added ('OK')	application/font-woff	etag:%22aca0-5300f0f56deba%22	https://www.parcelflow.co.uk/virtual/fonts/MyriadPro-Light.woff	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MyriadPro-Light.woff	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:06	98188/98188	---M--	200	added ('OK')	application/font-sfnt	etag:%2217f8c-5300f0f4b6531%22	https://www.parcelflow.co.uk/virtual/fonts/MyriadPro-Light.ttf	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/fonts/MyriadPro-Light.ttf	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:06	1310/1310	---M--	200	added ('OK')	image/gif	etag:%2251e-5300f0f70a08d%22	https://www.parcelflow.co.uk/virtual/images/bg.gif	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/images/bg.gif	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:06	3291/3291	---M--	200	added ('OK')	image/png	etag:%22cdb-5300f0f72178e%22	https://www.parcelflow.co.uk/virtual/images/menu-bg.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/images/menu-bg.png	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:14	241/241	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Dec%202020%2004:40:39%20GMT	http://www.parcelflow.co.uk/images/button-green-resk.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/button-green-resk.112.delayed	(from https://www.parcelflow.co.uk/virtual.css)
10:41:15	873421/873421	---M--	200	added ('OK')	image/png	etag:%22d53cd-5300f0f86999e%22	https://www.parcelflow.co.uk/virtual/images/parcel-footer.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/images/parcel-footer.png	(from https://www.parcelflow.co.uk/virtual/css/style.css)
10:41:15	395/395	---M--	200	added ('OK')	image/png	etag:%2218b-51e1c760e9ebf%22	https://www.parcelflow.co.uk/images/button-green-resk.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/images/button-green-resk.png	(from https://www.parcelflow.co.uk/virtual.css)
10:41:15	4621/4621	---M--	200	added ('OK')	image/png	etag:%22120d-5300f0f88acdf%22	https://www.parcelflow.co.uk/virtual/images/basket.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/images/basket.png	(from https://www.parcelflow.co.uk/gold-band.php)
10:41:16	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Dec%202020%2004:40:47%20GMT	https://www.parcelflow.co.uk/virtual/images/gold-virtual.png	C:/My%20Web%20Sites/parcel/www.parcelflow.co.uk/virtual/images/gold-virtual.png	(from https://www.parcelflow.co.uk/gold-band.php)
